title,group,tag,lowercase_word,N
Obscenity_and_Film_Censorship,0,ADJ,certain,98
Obscenity_and_Film_Censorship,0,ADJ,particular,92
Obscenity_and_Film_Censorship,0,ADJ,pornographic,90
Obscenity_and_Film_Censorship,0,ADJ,“,89
Obscenity_and_Film_Censorship,0,ADJ,different,88
Obscenity_and_Film_Censorship,0,ADJ,same,87
Obscenity_and_Film_Censorship,0,ADJ,general,78
Obscenity_and_Film_Censorship,0,ADJ,present,75
Obscenity_and_Film_Censorship,0,ADJ,clear,73
Obscenity_and_Film_Censorship,0,ADJ,indecent,73
Obscenity_and_Film_Censorship,0,ADJ,young,69
Obscenity_and_Film_Censorship,0,ADJ,new,66
Obscenity_and_Film_Censorship,0,ADP,of,3857
Obscenity_and_Film_Censorship,0,ADP,in,2282
Obscenity_and_Film_Censorship,0,ADP,that,1550
Obscenity_and_Film_Censorship,0,ADP,to,1434
Obscenity_and_Film_Censorship,0,ADP,for,813
Obscenity_and_Film_Censorship,0,ADP,by,675
Obscenity_and_Film_Censorship,0,ADP,as,614
Obscenity_and_Film_Censorship,0,ADP,on,608
Obscenity_and_Film_Censorship,0,ADP,with,473
Obscenity_and_Film_Censorship,0,ADP,from,356
Obscenity_and_Film_Censorship,0,ADP,at,284
Obscenity_and_Film_Censorship,0,ADP,than,254
Obscenity_and_Film_Censorship,0,ADP,if,242
Obscenity_and_Film_Censorship,0,ADP,about,236
Obscenity_and_Film_Censorship,0,ADP,against,152
Obscenity_and_Film_Censorship,0,ADP,under,145
Obscenity_and_Film_Censorship,0,ADP,whether,102
Obscenity_and_Film_Censorship,0,ADP,because,95
Obscenity_and_Film_Censorship,0,ADP,since,89
Obscenity_and_Film_Censorship,0,ADP,out,86
Obscenity_and_Film_Censorship,0,ADP,into,82
Obscenity_and_Film_Censorship,0,ADP,between,73
Obscenity_and_Film_Censorship,0,ADP,up,49
Obscenity_and_Film_Censorship,0,ADP,over,47
Obscenity_and_Film_Censorship,0,ADP,without,46
Obscenity_and_Film_Censorship,0,ADV,not,809
Obscenity_and_Film_Censorship,0,ADV,more,193
Obscenity_and_Film_Censorship,0,ADV,only,152
Obscenity_and_Film_Censorship,0,ADV,so,147
Obscenity_and_Film_Censorship,0,ADV,also,140
Obscenity_and_Film_Censorship,0,ADV,even,139
Obscenity_and_Film_Censorship,0,ADV,however,136
Obscenity_and_Film_Censorship,0,ADV,very,114
Obscenity_and_Film_Censorship,0,ADV,rather,106
Obscenity_and_Film_Censorship,0,ADV,already,99
Obscenity_and_Film_Censorship,0,ADV,when,86
Obscenity_and_Film_Censorship,0,ADV,where,81
Obscenity_and_Film_Censorship,0,ADV,how,76
Obscenity_and_Film_Censorship,0,ADV,less,62
Obscenity_and_Film_Censorship,0,ADV,most,60
Obscenity_and_Film_Censorship,0,ADV,well,58
Obscenity_and_Film_Censorship,0,ADV,far,55
Obscenity_and_Film_Censorship,0,ADV,now,55
Obscenity_and_Film_Censorship,0,ADV,there,55
Obscenity_and_Film_Censorship,0,ADV,therefore,53
Obscenity_and_Film_Censorship,0,ADV,just,51
Obscenity_and_Film_Censorship,0,ADV,all,49
Obscenity_and_Film_Censorship,0,ADV,simply,49
Obscenity_and_Film_Censorship,0,ADV,indeed,48
Obscenity_and_Film_Censorship,0,ADV,often,48
Obscenity_and_Film_Censorship,0,ADV,then,48
Obscenity_and_Film_Censorship,0,CONJ,and,1890
Obscenity_and_Film_Censorship,0,CONJ,that,1501
Obscenity_and_Film_Censorship,0,CONJ,or,591
Obscenity_and_Film_Censorship,0,CONJ,but,403
Obscenity_and_Film_Censorship,0,CONJ,as,242
Obscenity_and_Film_Censorship,0,CONJ,if,242
Obscenity_and_Film_Censorship,0,CONJ,whether,103
Obscenity_and_Film_Censorship,0,CONJ,because,96
Obscenity_and_Film_Censorship,0,CONJ,since,87
Obscenity_and_Film_Censorship,0,CONJ,when,86
Obscenity_and_Film_Censorship,0,CONJ,where,81
Obscenity_and_Film_Censorship,0,CONJ,how,76
Obscenity_and_Film_Censorship,0,CONJ,for,69
Obscenity_and_Film_Censorship,0,CONJ,though,69
Obscenity_and_Film_Censorship,0,CONJ,than,47
Obscenity_and_Film_Censorship,0,CONJ,while,37
Obscenity_and_Film_Censorship,0,CONJ,although,31
Obscenity_and_Film_Censorship,0,CONJ,so,31
Obscenity_and_Film_Censorship,0,CONJ,either,26
Obscenity_and_Film_Censorship,0,CONJ,why,26
Obscenity_and_Film_Censorship,0,CONJ,before,25
Obscenity_and_Film_Censorship,0,CONJ,nor,21
Obscenity_and_Film_Censorship,0,CONJ,both,19
Obscenity_and_Film_Censorship,0,CONJ,neither,9
Obscenity_and_Film_Censorship,0,CONJ,yet,5
Obscenity_and_Film_Censorship,0,CONJ,moreover,2
Obscenity_and_Film_Censorship,0,CONJ,eighteen,1
Obscenity_and_Film_Censorship,0,DET,the,6035
Obscenity_and_Film_Censorship,0,DET,a,1784
Obscenity_and_Film_Censorship,0,DET,which,858
Obscenity_and_Film_Censorship,0,DET,this,623
Obscenity_and_Film_Censorship,0,DET,that,476
Obscenity_and_Film_Censorship,0,DET,an,382
Obscenity_and_Film_Censorship,0,DET,there,351
Obscenity_and_Film_Censorship,0,DET,some,328
Obscenity_and_Film_Censorship,0,DET,any,252
Obscenity_and_Film_Censorship,0,DET,no,230
Obscenity_and_Film_Censorship,0,DET,those,212
Obscenity_and_Film_Censorship,0,DET,these,205
Obscenity_and_Film_Censorship,0,DET,all,143
Obscenity_and_Film_Censorship,0,DET,another,58
Obscenity_and_Film_Censorship,0,DET,such,52
Obscenity_and_Film_Censorship,0,DET,both,49
Obscenity_and_Film_Censorship,0,DET,each,22
Obscenity_and_Film_Censorship,0,DET,whose,21
Obscenity_and_Film_Censorship,0,DET,what,18
Obscenity_and_Film_Censorship,0,DET,every,14
Obscenity_and_Film_Censorship,0,DET,whatever,13
Obscenity_and_Film_Censorship,0,DET,either,10
Obscenity_and_Film_Censorship,0,NOUN,pornography,388
Obscenity_and_Film_Censorship,0,NOUN,law,370
Obscenity_and_Film_Censorship,0,NOUN,material,361
Obscenity_and_Film_Censorship,0,NOUN,film,331
Obscenity_and_Film_Censorship,0,NOUN,films,271
Obscenity_and_Film_Censorship,0,NOUN,’,238
Obscenity_and_Film_Censorship,0,NOUN,”,236
Obscenity_and_Film_Censorship,0,NOUN,board,204
Obscenity_and_Film_Censorship,0,NOUN,people,201
Obscenity_and_Film_Censorship,0,NOUN,publications,195
Obscenity_and_Film_Censorship,0,NOUN,offences,181
Obscenity_and_Film_Censorship,0,NOUN,censorship,175
Obscenity_and_Film_Censorship,0,NOUN,kind,157
Obscenity_and_Film_Censorship,0,NOUN,“,155
Obscenity_and_Film_Censorship,0,NOUN,evidence,142
Obscenity_and_Film_Censorship,0,NOUN,%,126
Obscenity_and_Film_Censorship,0,NOUN,court,126
Obscenity_and_Film_Censorship,0,NOUN,view,125
Obscenity_and_Film_Censorship,0,NOUN,way,124
Obscenity_and_Film_Censorship,0,NOUN,case,122
Obscenity_and_Film_Censorship,0,NOUN,act,116
Obscenity_and_Film_Censorship,0,NOUN,authorities,110
Obscenity_and_Film_Censorship,0,NOUN,cinema,103
Obscenity_and_Film_Censorship,0,NUM,one,218
Obscenity_and_Film_Censorship,0,NUM,two,63
Obscenity_and_Film_Censorship,0,NUM,2,49
Obscenity_and_Film_Censorship,0,NUM,3,48
Obscenity_and_Film_Censorship,0,NUM,1,46
Obscenity_and_Film_Censorship,0,NUM,eighteen,38
Obscenity_and_Film_Censorship,0,NUM,4,35
Obscenity_and_Film_Censorship,0,NUM,1976,31
Obscenity_and_Film_Censorship,0,NUM,1977,31
Obscenity_and_Film_Censorship,0,NUM,1978,29
Obscenity_and_Film_Censorship,0,NUM,three,29
Obscenity_and_Film_Censorship,0,NUM,5,28
Obscenity_and_Film_Censorship,0,NUM,1973,25
Obscenity_and_Film_Censorship,0,NUM,1959,24
Obscenity_and_Film_Censorship,0,NUM,1970,23
Obscenity_and_Film_Censorship,0,NUM,6,23
Obscenity_and_Film_Censorship,0,NUM,8,22
Obscenity_and_Film_Censorship,0,NUM,7,20
Obscenity_and_Film_Censorship,0,NUM,1972,19
Obscenity_and_Film_Censorship,0,NUM,16,18
Obscenity_and_Film_Censorship,0,NUM,1964,17
Obscenity_and_Film_Censorship,0,PRON,it,1211
Obscenity_and_Film_Censorship,0,PRON,we,1015
Obscenity_and_Film_Censorship,0,PRON,which,848
Obscenity_and_Film_Censorship,0,PRON,there,361
Obscenity_and_Film_Censorship,0,PRON,us,316
Obscenity_and_Film_Censorship,0,PRON,that,295
Obscenity_and_Film_Censorship,0,PRON,they,275
Obscenity_and_Film_Censorship,0,PRON,what,272
Obscenity_and_Film_Censorship,0,PRON,our,264
Obscenity_and_Film_Censorship,0,PRON,this,223
Obscenity_and_Film_Censorship,0,PRON,who,212
Obscenity_and_Film_Censorship,0,PRON,its,192
Obscenity_and_Film_Censorship,0,PRON,their,183
Obscenity_and_Film_Censorship,0,PRON,those,151
Obscenity_and_Film_Censorship,0,PRON,them,125
Obscenity_and_Film_Censorship,0,PRON,he,119
Obscenity_and_Film_Censorship,0,PRON,his,106
Obscenity_and_Film_Censorship,0,PRON,some,80
Obscenity_and_Film_Censorship,0,PRON,itself,62
Obscenity_and_Film_Censorship,0,PRON,themselves,46
Obscenity_and_Film_Censorship,0,PRON,her,25
Obscenity_and_Film_Censorship,0,PRON,him,25
Obscenity_and_Film_Censorship,0,PRON,whose,21
Obscenity_and_Film_Censorship,0,PRON,one,18
Obscenity_and_Film_Censorship,0,PRON,she,17
Obscenity_and_Film_Censorship,0,PRON,himself,12
Obscenity_and_Film_Censorship,0,PRON,i,11
Obscenity_and_Film_Censorship,0,PRT,to,3226
Obscenity_and_Film_Censorship,0,PRT,not,808
Obscenity_and_Film_Censorship,0,PRT,’s,223
Obscenity_and_Film_Censorship,0,PRT,out,72
Obscenity_and_Film_Censorship,0,PRT,up,37
Obscenity_and_Film_Censorship,0,PRT,’,30
Obscenity_and_Film_Censorship,0,PRT,down,20
Obscenity_and_Film_Censorship,0,PRT,off,12
Obscenity_and_Film_Censorship,0,PRT,on,7
Obscenity_and_Film_Censorship,0,PRT,s,7
Obscenity_and_Film_Censorship,0,PRT,aside,5
Obscenity_and_Film_Censorship,0,PRT,over,5
Obscenity_and_Film_Censorship,0,PRT,away,2
Obscenity_and_Film_Censorship,0,PRT,back,2
Obscenity_and_Film_Censorship,0,PRT,no,2
Obscenity_and_Film_Censorship,0,PRT,n’t,2
Obscenity_and_Film_Censorship,0,PRT,oh,2
Obscenity_and_Film_Censorship,0,PRT,say,2
Obscenity_and_Film_Censorship,0,PRT,anyway,1
Obscenity_and_Film_Censorship,0,PRT,around,1
Obscenity_and_Film_Censorship,0,PRT,forward,1
Obscenity_and_Film_Censorship,0,PRT,in,1
Obscenity_and_Film_Censorship,0,PRT,like,1
Obscenity_and_Film_Censorship,0,PRT,pp,1
Obscenity_and_Film_Censorship,0,PRT,together,1
Obscenity_and_Film_Censorship,0,PRT,unchecked,1
Obscenity_and_Film_Censorship,0,VERB,is,1280
Obscenity_and_Film_Censorship,0,VERB,be,1222
Obscenity_and_Film_Censorship,0,VERB,have,598
Obscenity_and_Film_Censorship,0,VERB,was,595
Obscenity_and_Film_Censorship,0,VERB,are,463
Obscenity_and_Film_Censorship,0,VERB,should,453
Obscenity_and_Film_Censorship,0,VERB,would,352
Obscenity_and_Film_Censorship,0,VERB,were,329
Obscenity_and_Film_Censorship,0,VERB,been,326
Obscenity_and_Film_Censorship,0,VERB,has,301
Obscenity_and_Film_Censorship,0,VERB,had,267
Obscenity_and_Film_Censorship,0,VERB,can,171
Obscenity_and_Film_Censorship,0,VERB,being,166
Obscenity_and_Film_Censorship,0,VERB,will,164
Obscenity_and_Film_Censorship,0,VERB,may,149
Obscenity_and_Film_Censorship,0,VERB,do,148
Obscenity_and_Film_Censorship,0,VERB,could,123
Obscenity_and_Film_Censorship,0,VERB,made,119
Obscenity_and_Film_Censorship,0,VERB,think,118
Obscenity_and_Film_Censorship,0,VERB,might,111
Obscenity_and_Film_Censorship,0,X,-,167
Obscenity_and_Film_Censorship,0,X,—,59
Obscenity_and_Film_Censorship,0,X,–,20
Obscenity_and_Film_Censorship,0,X,b,11
Obscenity_and_Film_Censorship,0,X,etc,11
Obscenity_and_Film_Censorship,0,X,£,11
Obscenity_and_Film_Censorship,0,X,a,10
Obscenity_and_Film_Censorship,0,X,[,8
Obscenity_and_Film_Censorship,0,X,c,5
Obscenity_and_Film_Censorship,0,X,”,4
Obscenity_and_Film_Censorship,0,X,. . .,3
Obscenity_and_Film_Censorship,0,X,12,3
Obscenity_and_Film_Censorship,0,X,2,3
Obscenity_and_Film_Censorship,0,X,no,3
Obscenity_and_Film_Censorship,0,X,1,2
Obscenity_and_Film_Censorship,0,X,3,2
Obscenity_and_Film_Censorship,0,X,5,2
Obscenity_and_Film_Censorship,0,X,d,2
Obscenity_and_Film_Censorship,0,X,ex,2
Obscenity_and_Film_Censorship,0,X,facie,2
Obscenity_and_Film_Censorship,0,X,i,2
Obscenity_and_Film_Censorship,0,X,ii,2
Obscenity_and_Film_Censorship,0,X,like,2
Obscenity_and_Film_Censorship,0,X,oh,2
Obscenity_and_Film_Censorship,0,X,parte,2
Obscenity_and_Film_Censorship,0,X,s,2
Obscenity_and_Film_Censorship,0,X,say,2
Obscenity_and_Film_Censorship,0,X,socio,2
Obscenity_and_Film_Censorship,0,X,“,2
Obscenity_and_Film_Censorship,0,X,.,1
Obscenity_and_Film_Censorship,0,X,/,1
Obscenity_and_Film_Censorship,0,X,10,1
Obscenity_and_Film_Censorship,0,X,11,1
Obscenity_and_Film_Censorship,0,X,15,1
Obscenity_and_Film_Censorship,0,X,18,1
Obscenity_and_Film_Censorship,0,X,4,1
Obscenity_and_Film_Censorship,0,X,v,1
Obscenity_and_Film_Censorship_1,1,.,",",4209
Obscenity_and_Film_Censorship_1,1,.,.,2581
Obscenity_and_Film_Censorship_1,1,.,(,417
Obscenity_and_Film_Censorship_1,1,.,),417
Obscenity_and_Film_Censorship_1,1,.,“,290
Obscenity_and_Film_Censorship_1,1,.,”,287
Obscenity_and_Film_Censorship_1,1,.,;,266
Obscenity_and_Film_Censorship_1,1,.,-,168
Obscenity_and_Film_Censorship_1,1,.,:,158
Obscenity_and_Film_Censorship_1,1,.,—,152
Obscenity_and_Film_Censorship_1,1,.,’,51
Obscenity_and_Film_Censorship_1,1,.,?,38
Obscenity_and_Film_Censorship_1,1,.,[,12
Obscenity_and_Film_Censorship_1,1,.,],12
Obscenity_and_Film_Censorship_1,1,.,£,11
Obscenity_and_Film_Censorship_1,1,.,!,5
Obscenity_and_Film_Censorship_1,1,.,‘,5
Obscenity_and_Film_Censorship_1,1,.,p,2
Obscenity_and_Film_Censorship_1,1,.,–,2
Obscenity_and_Film_Censorship_1,1,.,’’,2
Obscenity_and_Film_Censorship_1,1,.,):,1
Obscenity_and_Film_Censorship_1,1,.,..,1
Obscenity_and_Film_Censorship_1,1,.,/,1
Obscenity_and_Film_Censorship_1,1,.,middle,1
Obscenity_and_Film_Censorship_1,1,ADJ,other,235
Obscenity_and_Film_Censorship_1,1,ADJ,such,233
Obscenity_and_Film_Censorship_1,1,ADJ,sexual,219
Obscenity_and_Film_Censorship_1,1,ADJ,public,184
Obscenity_and_Film_Censorship_1,1,ADJ,many,133
Obscenity_and_Film_Censorship_1,1,ADJ,offensive,130
Obscenity_and_Film_Censorship_1,1,ADJ,local,123
Obscenity_and_Film_Censorship_1,1,ADJ,obscene,114
Obscenity_and_Film_Censorship_1,1,ADJ,more,100
Obscenity_and_Film_Censorship_1,1,ADJ,certain,98
Obscenity_and_Film_Censorship_1,1,ADJ,particular,92
Obscenity_and_Film_Censorship_1,1,ADJ,pornographic,90
Obscenity_and_Film_Censorship_1,1,ADJ,“,89
Obscenity_and_Film_Censorship_1,1,ADJ,different,88
Obscenity_and_Film_Censorship_1,1,ADJ,same,87
Obscenity_and_Film_Censorship_1,1,ADJ,general,78
Obscenity_and_Film_Censorship_1,1,ADJ,present,75
Obscenity_and_Film_Censorship_1,1,ADJ,clear,73
Obscenity_and_Film_Censorship_1,1,ADJ,indecent,73
Obscenity_and_Film_Censorship_1,1,ADJ,young,69
Obscenity_and_Film_Censorship_1,1,ADJ,new,66
Obscenity_and_Film_Censorship_1,1,ADP,of,3857
Obscenity_and_Film_Censorship_1,1,ADP,in,2282
Obscenity_and_Film_Censorship_1,1,ADP,that,1550
Obscenity_and_Film_Censorship_1,1,ADP,to,1434
Obscenity_and_Film_Censorship_1,1,ADP,for,813
Obscenity_and_Film_Censorship_1,1,ADP,by,675
Obscenity_and_Film_Censorship_1,1,ADP,as,614
Obscenity_and_Film_Censorship_1,1,ADP,on,608
Obscenity_and_Film_Censorship_1,1,ADP,with,473
Obscenity_and_Film_Censorship_1,1,ADP,from,356
Obscenity_and_Film_Censorship_1,1,ADP,at,284
Obscenity_and_Film_Censorship_1,1,ADP,than,254
Obscenity_and_Film_Censorship_1,1,ADP,if,242
Obscenity_and_Film_Censorship_1,1,ADP,about,236
Obscenity_and_Film_Censorship_1,1,ADP,against,152
Obscenity_and_Film_Censorship_1,1,ADP,under,145
Obscenity_and_Film_Censorship_1,1,ADP,whether,102
Obscenity_and_Film_Censorship_1,1,ADP,because,95
Obscenity_and_Film_Censorship_1,1,ADP,since,89
Obscenity_and_Film_Censorship_1,1,ADP,out,86
Obscenity_and_Film_Censorship_1,1,ADP,into,82
Obscenity_and_Film_Censorship_1,1,ADP,between,73
Obscenity_and_Film_Censorship_1,1,ADP,up,49
Obscenity_and_Film_Censorship_1,1,ADP,over,47
Obscenity_and_Film_Censorship_1,1,ADP,without,46
Obscenity_and_Film_Censorship_1,1,ADV,not,809
Obscenity_and_Film_Censorship_1,1,ADV,more,193
Obscenity_and_Film_Censorship_1,1,ADV,only,152
Obscenity_and_Film_Censorship_1,1,ADV,so,147
Obscenity_and_Film_Censorship_1,1,ADV,also,140
Obscenity_and_Film_Censorship_1,1,ADV,even,139
Obscenity_and_Film_Censorship_1,1,ADV,however,136
Obscenity_and_Film_Censorship_1,1,ADV,very,114
Obscenity_and_Film_Censorship_1,1,ADV,rather,106
Obscenity_and_Film_Censorship_1,1,ADV,already,99
Obscenity_and_Film_Censorship_1,1,ADV,when,86
Obscenity_and_Film_Censorship_1,1,ADV,where,81
Obscenity_and_Film_Censorship_1,1,ADV,how,76
Obscenity_and_Film_Censorship_1,1,ADV,less,62
Obscenity_and_Film_Censorship_1,1,ADV,most,60
Obscenity_and_Film_Censorship_1,1,ADV,well,58
Obscenity_and_Film_Censorship_1,1,ADV,far,55
Obscenity_and_Film_Censorship_1,1,ADV,now,55
Obscenity_and_Film_Censorship_1,1,ADV,there,55
Obscenity_and_Film_Censorship_1,1,ADV,therefore,53
Obscenity_and_Film_Censorship_1,1,ADV,just,51
Obscenity_and_Film_Censorship_1,1,ADV,all,49
Obscenity_and_Film_Censorship_1,1,ADV,simply,49
Obscenity_and_Film_Censorship_1,1,ADV,indeed,48
Obscenity_and_Film_Censorship_1,1,ADV,often,48
Obscenity_and_Film_Censorship_1,1,ADV,then,48
Obscenity_and_Film_Censorship_1,1,CONJ,and,1890
Obscenity_and_Film_Censorship_1,1,CONJ,that,1501
Obscenity_and_Film_Censorship_1,1,CONJ,or,591
Obscenity_and_Film_Censorship_1,1,CONJ,but,403
Obscenity_and_Film_Censorship_1,1,CONJ,as,242
Obscenity_and_Film_Censorship_1,1,CONJ,if,242
Obscenity_and_Film_Censorship_1,1,CONJ,whether,103
Obscenity_and_Film_Censorship_1,1,CONJ,because,96
Obscenity_and_Film_Censorship_1,1,CONJ,since,87
Obscenity_and_Film_Censorship_1,1,CONJ,when,86
Obscenity_and_Film_Censorship_1,1,CONJ,where,81
Obscenity_and_Film_Censorship_1,1,CONJ,how,76
Obscenity_and_Film_Censorship_1,1,CONJ,for,69
Obscenity_and_Film_Censorship_1,1,CONJ,though,69
Obscenity_and_Film_Censorship_1,1,CONJ,than,47
Obscenity_and_Film_Censorship_1,1,CONJ,while,37
Obscenity_and_Film_Censorship_1,1,CONJ,although,31
Obscenity_and_Film_Censorship_1,1,CONJ,so,31
Obscenity_and_Film_Censorship_1,1,CONJ,either,26
Obscenity_and_Film_Censorship_1,1,CONJ,why,26
Obscenity_and_Film_Censorship_1,1,CONJ,before,25
Obscenity_and_Film_Censorship_1,1,CONJ,nor,21
Obscenity_and_Film_Censorship_1,1,CONJ,both,19
Obscenity_and_Film_Censorship_1,1,CONJ,neither,9
Obscenity_and_Film_Censorship_1,1,CONJ,yet,5
Obscenity_and_Film_Censorship_1,1,CONJ,moreover,2
Obscenity_and_Film_Censorship_1,1,CONJ,eighteen,1
Obscenity_and_Film_Censorship_1,1,DET,the,6035
Obscenity_and_Film_Censorship_1,1,DET,a,1784
Obscenity_and_Film_Censorship_1,1,DET,which,858
Obscenity_and_Film_Censorship_1,1,DET,this,623
Obscenity_and_Film_Censorship_1,1,DET,that,476
Obscenity_and_Film_Censorship_1,1,DET,an,382
Obscenity_and_Film_Censorship_1,1,DET,there,351
Obscenity_and_Film_Censorship_1,1,DET,some,328
Obscenity_and_Film_Censorship_1,1,DET,any,252
Obscenity_and_Film_Censorship_1,1,DET,no,230
Obscenity_and_Film_Censorship_1,1,DET,those,212
Obscenity_and_Film_Censorship_1,1,DET,these,205
Obscenity_and_Film_Censorship_1,1,DET,all,143
Obscenity_and_Film_Censorship_1,1,DET,another,58
Obscenity_and_Film_Censorship_1,1,DET,such,52
Obscenity_and_Film_Censorship_1,1,DET,both,49
Obscenity_and_Film_Censorship_1,1,DET,each,22
Obscenity_and_Film_Censorship_1,1,DET,whose,21
Obscenity_and_Film_Censorship_1,1,DET,what,18
Obscenity_and_Film_Censorship_1,1,DET,every,14
Obscenity_and_Film_Censorship_1,1,DET,whatever,13
Obscenity_and_Film_Censorship_1,1,DET,either,10
Obscenity_and_Film_Censorship_1,1,NOUN,pornography,388
Obscenity_and_Film_Censorship_1,1,NOUN,law,370
Obscenity_and_Film_Censorship_1,1,NOUN,material,361
Obscenity_and_Film_Censorship_1,1,NOUN,film,331
Obscenity_and_Film_Censorship_1,1,NOUN,films,271
Obscenity_and_Film_Censorship_1,1,NOUN,’,238
Obscenity_and_Film_Censorship_1,1,NOUN,”,236
Obscenity_and_Film_Censorship_1,1,NOUN,board,204
Obscenity_and_Film_Censorship_1,1,NOUN,people,201
Obscenity_and_Film_Censorship_1,1,NOUN,publications,195
Obscenity_and_Film_Censorship_1,1,NOUN,offences,181
Obscenity_and_Film_Censorship_1,1,NOUN,censorship,175
Obscenity_and_Film_Censorship_1,1,NOUN,kind,157
Obscenity_and_Film_Censorship_1,1,NOUN,“,155
Obscenity_and_Film_Censorship_1,1,NOUN,evidence,142
Obscenity_and_Film_Censorship_1,1,NOUN,%,126
Obscenity_and_Film_Censorship_1,1,NOUN,court,126
Obscenity_and_Film_Censorship_1,1,NOUN,view,125
Obscenity_and_Film_Censorship_1,1,NOUN,way,124
Obscenity_and_Film_Censorship_1,1,NOUN,case,122
Obscenity_and_Film_Censorship_1,1,NOUN,act,116
Obscenity_and_Film_Censorship_1,1,NOUN,authorities,110
Obscenity_and_Film_Censorship_1,1,NOUN,cinema,103
Obscenity_and_Film_Censorship_1,1,NUM,one,218
Obscenity_and_Film_Censorship_1,1,NUM,two,63
Obscenity_and_Film_Censorship_1,1,NUM,2,49
Obscenity_and_Film_Censorship_1,1,NUM,3,48
Obscenity_and_Film_Censorship_1,1,NUM,1,46
Obscenity_and_Film_Censorship_1,1,NUM,eighteen,38
Obscenity_and_Film_Censorship_1,1,NUM,4,35
Obscenity_and_Film_Censorship_1,1,NUM,1976,31
Obscenity_and_Film_Censorship_1,1,NUM,1977,31
Obscenity_and_Film_Censorship_1,1,NUM,1978,29
Obscenity_and_Film_Censorship_1,1,NUM,three,29
Obscenity_and_Film_Censorship_1,1,NUM,5,28
Obscenity_and_Film_Censorship_1,1,NUM,1973,25
Obscenity_and_Film_Censorship_1,1,NUM,1959,24
Obscenity_and_Film_Censorship_1,1,NUM,1970,23
Obscenity_and_Film_Censorship_1,1,NUM,6,23
Obscenity_and_Film_Censorship_1,1,NUM,8,22
Obscenity_and_Film_Censorship_1,1,NUM,7,20
Obscenity_and_Film_Censorship_1,1,NUM,1972,19
Obscenity_and_Film_Censorship_1,1,NUM,16,18
Obscenity_and_Film_Censorship_1,1,NUM,1964,17
Obscenity_and_Film_Censorship_1,1,PRON,it,1211
Obscenity_and_Film_Censorship_1,1,PRON,we,1015
Obscenity_and_Film_Censorship_1,1,PRON,which,848
Obscenity_and_Film_Censorship_1,1,PRON,there,361
Obscenity_and_Film_Censorship_1,1,PRON,us,316
Obscenity_and_Film_Censorship_1,1,PRON,that,295
Obscenity_and_Film_Censorship_1,1,PRON,they,275
Obscenity_and_Film_Censorship_1,1,PRON,what,272
Obscenity_and_Film_Censorship_1,1,PRON,our,264
Obscenity_and_Film_Censorship_1,1,PRON,this,223
Obscenity_and_Film_Censorship_1,1,PRON,who,212
Obscenity_and_Film_Censorship_1,1,PRON,its,192
Obscenity_and_Film_Censorship_1,1,PRON,their,183
Obscenity_and_Film_Censorship_1,1,PRON,those,151
Obscenity_and_Film_Censorship_1,1,PRON,them,125
Obscenity_and_Film_Censorship_1,1,PRON,he,119
Obscenity_and_Film_Censorship_1,1,PRON,his,106
Obscenity_and_Film_Censorship_1,1,PRON,some,80
Obscenity_and_Film_Censorship_1,1,PRON,itself,62
Obscenity_and_Film_Censorship_1,1,PRON,themselves,46
Obscenity_and_Film_Censorship_1,1,PRON,her,25
Obscenity_and_Film_Censorship_1,1,PRON,him,25
Obscenity_and_Film_Censorship_1,1,PRON,whose,21
Obscenity_and_Film_Censorship_1,1,PRON,one,18
Obscenity_and_Film_Censorship_1,1,PRON,she,17
Obscenity_and_Film_Censorship_1,1,PRON,himself,12
Obscenity_and_Film_Censorship_1,1,PRON,i,11
Obscenity_and_Film_Censorship_1,1,PRT,to,3226
Obscenity_and_Film_Censorship_1,1,PRT,not,808
Obscenity_and_Film_Censorship_1,1,PRT,’s,223
Obscenity_and_Film_Censorship_1,1,PRT,out,72
Obscenity_and_Film_Censorship_1,1,PRT,up,37
Obscenity_and_Film_Censorship_1,1,PRT,’,30
Obscenity_and_Film_Censorship_1,1,PRT,down,20
Obscenity_and_Film_Censorship_1,1,PRT,off,12
Obscenity_and_Film_Censorship_1,1,PRT,on,7
Obscenity_and_Film_Censorship_1,1,PRT,s,7
Obscenity_and_Film_Censorship_1,1,PRT,aside,5
Obscenity_and_Film_Censorship_1,1,PRT,over,5
Obscenity_and_Film_Censorship_1,1,PRT,away,2
Obscenity_and_Film_Censorship_1,1,PRT,back,2
Obscenity_and_Film_Censorship_1,1,PRT,no,2
Obscenity_and_Film_Censorship_1,1,PRT,n’t,2
Obscenity_and_Film_Censorship_1,1,PRT,oh,2
Obscenity_and_Film_Censorship_1,1,PRT,say,2
Obscenity_and_Film_Censorship_1,1,PRT,anyway,1
Obscenity_and_Film_Censorship_1,1,PRT,around,1
Obscenity_and_Film_Censorship_1,1,PRT,forward,1
Obscenity_and_Film_Censorship_1,1,PRT,in,1
Obscenity_and_Film_Censorship_1,1,PRT,like,1
Obscenity_and_Film_Censorship_1,1,PRT,pp,1
Obscenity_and_Film_Censorship_1,1,PRT,together,1
Obscenity_and_Film_Censorship_1,1,PRT,unchecked,1
Obscenity_and_Film_Censorship_1,1,VERB,is,1280
Obscenity_and_Film_Censorship_1,1,VERB,be,1222
Obscenity_and_Film_Censorship_1,1,VERB,have,598
Obscenity_and_Film_Censorship_1,1,VERB,was,595
Obscenity_and_Film_Censorship_1,1,VERB,are,463
